# 4569 81
Language Region Globe Abbreviation Var1 Var2 Var3 Meaning Word
Australian Australian Maran Mara mec -15 135.17 MOON ḍaŋaḍaŋa
Australian Australian Maran Mara mec -15 135.17 type_of_grub_found_in_ant_mound ḍaŋaḍaŋa
Australian Australian Maran Mara mec -15 135.17 STAR gamirinji
Australian Australian Maran Mara mec -15 135.17 starfish gamirinji
Australian Australian Maran Mara mec -15 135.17 hot_season_(just_before_wet_season) guṇaru
Australian Australian Maran Mara mec -15 135.17 hot_weather guṇaru
Australian Australian Maran Mara mec -15 135.17 red-bellied_black_snake guṇaru
Australian Australian Maran Mara mec -15 135.17 SKY guṇḍuru
Australian Australian Maran Mara mec -15 135.17 SMOKE guŋuŋu
Australian Australian Maran Mara mec -15 135.17 CLOUD(S) mala
Australian Australian Maran Mara mec -15 135.17 hill manuga
Australian Australian Maran Mara mec -15 135.17 MOUNTAIN manuga
Australian Australian Maran Mara mec -15 135.17 STONE/ROCK manuga
Australian Australian Maran Mara mec -15 135.17 clearing mbaŋara
Australian Australian Maran Mara mec -15 135.17 patch_of_clear_sky mbaŋara
Australian Australian Maran Mara mec -15 135.17 SKY mbaŋara
Australian Australian Maran Mara mec -15 135.17 large_tree_species miṇijar
Australian Australian Maran Mara mec -15 135.17 SALT miṇijar
Australian Australian Maran Mara mec -15 135.17 DAY/DAYTIME ñamarjaŋaŋa
Australian Australian Maran Mara mec -15 135.17 sunlight ñamarjaŋaŋa
Australian Australian Maran Mara mec -15 135.17 NIGHT ṇamiri
Australian Australian Maran Mara mec -15 135.17 SAND n-gujan
Australian Australian Maran Mara mec -15 135.17 DAY/DAYTIME n-guṇaru
Australian Australian Maran Mara mec -15 135.17 SUN n-guṇaru
Australian Australian Maran Mara mec -15 135.17 sunlight n-guṇaru
Australian Australian Maran Mara mec -15 135.17 WATER ŋugu
Australian Australian Maran Mara mec -15 135.17 MOON waḍaŋarin
Australian Australian Maran Mara mec -15 135.17 FIRE waḍgar
Australian Australian Maran Mara mec -15 135.17 firewood waḍgar
Australian Australian Maran Mara mec -15 135.17 cyclone walulu
Australian Australian Maran Mara mec -15 135.17 WIND walulu
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 debris aduk_abet
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 DUST aduk_abet
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 sawdust aduk_abet
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 NIGHT ajo
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 brooch arlong
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 enamelware arlong
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 STONE/ROCK arlong
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 date arni
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 DAY/DAYTIME arni
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 SUN arni
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 time arni
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 weather arni
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 arrears_(of_work) bi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 grass bi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 LAKE bi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 poison bi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 pond bi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 small,_young_goat bi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 month chiklo
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 MOON chiklo
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 STAR chiklolongso
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 crime duk
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 DUST duk
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 powder duk
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 vertical_tattoo-line_(done_with_indigo_on_face_of_adult_Mikir_females) duk
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 LAKE hai
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 SEA/OCEAN hakor
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 aspect hi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 basket_(long,_conical) hi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 color hi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 direction hi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 face hi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 feces hi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 lead_(metal) hi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 mark hi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 mist hi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 side hi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 SMOKE hi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 CLOUD(S) inghun
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 fog inghun
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 mist inghun
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 dry_land inglong
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 hill inglong
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 MOUNTAIN inglong
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 SALT ingti
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 NIGHT jirlo
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 color lang
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 sap lang
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 WATER lang
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 flood langpi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 SEA/OCEAN langpi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 RIVER langroi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 stream langroi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 cloves long
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 country long
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 STONE/ROCK long
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 EARTH/SOIL longle
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 ground longle
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 FIRE me
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 sister's_husband me
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 SMOKE mehi
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 climate ningkan
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 YEAR ningkan
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 CLOUD(S) niop
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 ASH(ES) phelo
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 cotton phelo
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 gunpowder phelo
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 SAND sangti
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 heaven sining
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 SKY sining
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 LAKE talo
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 pond talo
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 tank talo
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 ASH(ES) theklo
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 DUST theklo
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 air tomon
Tibeto-Karen Tibeto-Burman Kuki-Chin-Naga Mikir mjw 26.33 93.5 WIND tomon
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 ASH(ES) bɔh
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 EARTH/SOIL bɛʔ
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 ground bɛʔ
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 STAR chəmɔɲ
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 MOUNTAIN chiboh
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 hill choh.boh
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 MOUNTAIN choh.boh
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 SALT chuʌk
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 SMOKE cuŋ
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 YEAR hnʌm
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 NIGHT ɟŋ.gɯɯn
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 WATER ɟrʌʌk
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 STONE/ROCK kɛp
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 month kiiʔ
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 MOON kiiʔ
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 SKY klaar
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 SKY klɯɯr
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 CLOUD(S) kuup
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 mist kuup
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 WIND rəmɯt
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 DUST rɤʔ
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 DAY/DAYTIME tawın
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 light tawın
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 SUN tawın
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 sunlight tawın
Austroasiatic Mon-Khmer Palaung-Khmuic Minor_Mlabri mra 18.5 101 SMOKE thurthuur
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 DUST çiv(f)
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 air couche
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 STAR dsónki
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 Pleiades fur
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 YEAR fur
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 WIND gůts
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 DAY/DAYTIME ineng
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 light ineng
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 WATER ja
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 constellation kóntšu
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 STAR kóntšu
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 SAND kotš
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 Venus kuy͡š
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 plum_sp. kúys
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 SKY kūyš
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 WATER là
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 MOUNTAIN llemki
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 NIGHT näs
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 RIVER nätš
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 RIVER nätšsápäk
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 SEA/OCEAN ni
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 SMOKE nyam
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 ASH(ES) óij͡gep
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 FIRE ōj
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 FIRE ol
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 candle oog
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 STONE/ROCK pong
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 SEA/OCEAN ponpormai
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 albino rrémik
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 MOON rrémik
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 DUST šäf(v)
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 moth šäf(v)
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 albino šang
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 SUN šang
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 SKY shíem
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 divinity ši
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 month ši
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 MOON ši
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 STAR ši
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 RIVER ténensápäk
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 CLOUD(S) ůiz
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 SALT ůlp
Chibchan-Paezan Paezan Chimúan Mochica/Chimu NA -7.5 -79.32 EARTH/SOIL ūy͡š
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 LAKE araraita
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 SEA/OCEAN araraita
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 menstruation_period arawet
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 month arawet
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 MOON arawet
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 divinity asista
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 SUN asista
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 WATER bek
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 DAY/DAYTIME betut
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 CLOUD(S) boldet
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 DUST buiwet
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 WIND chebusonet
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 SALT chumbik
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 DAY/DAYTIME iet
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 SMOKE iyetö
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 STAR kecheiat
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 NIGHT kemböi
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 long_ago kenyit
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 YEAR kenyit
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 cloud_of_dust kiburiet
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 heaven kipsengwet
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 SKY kipsengwet
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 STONE/ROCK koita
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 any_of_four_age-set_subgroups mat
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 FIRE mat
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 SAND ng'anyek
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 EARTH/SOIL ng'ung'unyek
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 LAKE nyanjet
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 RIVER öinet
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 ASH(ES) oriat
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 hill tulwet
Eastern_Sudanic Nilotic Nilotic Nandi kln 0.25 35 MOUNTAIN tulwet
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 YEAR bbei
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 SALT cei
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 debris ddaimail
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 DUST ddaimail
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 ASH(ES) eel
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 DUST eel
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 ASH(ES) eelmal
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 STAR geeq
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 24hr_period hal
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 NIGHT hal
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 LAKE heel
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 SEA/OCEAN heel
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 SEA/OCEAN heelnaq
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 MOON heimei
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 MOON heimeilzeeq
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 WIND her
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 CLOUD(S) jiq
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 RIVER jjihoq
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 WATER jjiq
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 MOUNTAIN jjuq
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 STONE/ROCK lvba
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 mark mee
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 SKY mee
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 EARTH/SOIL meeddiuq
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 ground meeddiuq
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 SMOKE meelkeeq
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 FIRE mi
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 DAY/DAYTIME ni
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 SUN nimei
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 SAND sheq
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 SAND sheqzeiq
Tibeto-Karen Tibeto-Burman Naxi Naxi nbf 27.5 100 EARTH/SOIL zhee
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 WIND _-sii
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 WATER č'a
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 DUST c'ak'umc
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 EARTH/SOIL c'ak'umc
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 RIVER c'aʔak
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 stream c'aʔak
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 WATER č'aʔak
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 SEA/OCEAN hiɬc'aatu
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 SKY hinaayiɬ
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 month hupaɬ
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 MOON hupaɬ
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 SUN hupaɬ
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 thimbleberry_(Rubus_parviflorus_Nutt.) hupaɬ
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 EARTH/SOIL ƛatmis
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 ASH(ES) ƛ'intmis
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 CLOUD(S) ɬiw'aḥmis
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 SUN ƛ'uup'in
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 sunbeam ƛ'uup'in
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 WATER maaḥ
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 DUST mačqmis
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 EARTH/SOIL mačqmis
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 pebble m'uksy'i
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 STONE/ROCK m'uksy'i
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 DAY/DAYTIME n'aas
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 sunlight n'aas
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 MOUNTAIN nučiˑ̆
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 SMOKE qwišaa
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 tobacco qwišaa
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 SALT sont
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 SAND sup'icmis
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 STAR t'at'uˑ̆s
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 SEA/OCEAN tup'aɬ
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 WATER tup'aɬ
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 NIGHT ʔatḥii
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 LAKE ʕaʔuk
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 FIRE ʔinkw
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 SAND ʕupximc
Almosan-Keresiouan Mosan Wakashan Nootka noo 49.67 -40 WATER ʕuʔak
Penutian Coastal_Penutian Miwok Northern_Sierra_Miwok nsq 38.33 -120.67 cigarette_smoke hakˑis-y-
Penutian Coastal_Penutian Miwok Northern_Sierra_Miwok nsq 38.33 -120.67 SMOKE hakˑis-y-
Penutian Coastal_Penutian Miwok Northern_Sierra_Miwok nsq 38.33 -120.67 WIND heˑnisa-
Penutian Coastal_Penutian Miwok Northern_Sierra_Miwok nsq 38.33 -120.67 DAY/DAYTIME hi ʔe:ma-
Penutian Coastal_Penutian Miwok Northern_Sierra_Miwok nsq 38.33 -120.67 SUN hi ʔe:ma-
Penutian Coastal_Penutian Miwok Northern_Sierra_Miwok nsq 38.33 -120.67 sunlight hi ʔe:ma-
Penutian Coastal_Penutian Miwok Northern_Sierra_Miwok nsq 38.33 -120.67 meteor hosˑokˑona-
Penutian Coastal_Penutian Miwok Northern_Sierra_Miwok nsq 38.33 -120.67 STAR hosˑokˑona-
Penutian Coastal_Penutian Miwok Northern_Sierra_Miwok nsq 38.33 -120.67 ASH(ES) joli-
Penutian Coastal_Penutian Miwok Northern_Sierra_Miwok nsq 38.33 -120.67 DUST joli-
Penutian Coastal_Penutian Miwok Northern_Sierra_Miwok nsq 38.33 -120.67 powder joli-
Penutian Coastal_Penutian Miwok Northern_Sierra_Miwok nsq 38.33 -120.67 EARTH/SOIL jotˑok-u-
